video_id,title,published_at,channel_title,channel_id,channel_published_at,channel_name,subscriber_count,video_count,view_count,like_count,comment_count,duration,caption,licensed_content,tags,retrieved_at,duration_seconds,publishedAt,days_since_published,channel_age_days,subscriber_growth_rate,upload_frequency,views_per_upload,engagement_per_upload,subscriber_per_upload,log_view_count,log_duration_seconds,log_subscriber_growth_rate,log_upload_frequency,log_views_per_upload,log_engagement_per_upload,log_subscriber_per_upload,log_upload_x_engagement,log_upload_freq_squared
0G3qo2MT6Fg,Max Holloway calls Dustin Poirier the BMF following their UFC 318 fight | ESPN MMA,2025-07-20T06:05:08Z,ESPN MMA,UCO4AcsPKEkIqDmbeiZLfd1A,,ESPN MMA,2410000,11330,776357,10826,1470,PT6M24S,false,True,"Dustin Poirier, Max Holloway",2025-07-22T07:38:08.205759,384.0,2025-07-20 06:05:08,5,,,,68.52224183583407,1.0852603706972639,212.70962047661078,13.562369032986867,5.953243334287785,,,4.241646727788095,0.7348937254864132,5.364618179920175,,
Zq1zq2u5-t0,BIG Striker Bid! Mbeumo Deal Day! Man Utd Transfer News,2025-07-21T09:52:49Z,The United Stand,UCMmVPVb0BwSIOWVeDwlPocQ,,The United Stand,2120000,11883,298301,6418,548,PT47M45S,false,True,"Manchester United, Man United, Man Utd, Manchester United TV, The United Stand, United Stand, Manchester United News, MUFC, Man Utd News, United, Manchester United 2020, Manchester United Latest News, Manchester United Transfer News, Manchester United Breaking News, Ben Jacobs, Fabrizio Romano, Ruben Amorim, Bryan Mbeumo, Emi Martinez, Brentford, Aston Villa, Marcus Rashford, Jadon Sancho, Nicolas Jackson, Alejandro Garnacho, INEOS, Sir Jim Ratcliffe, Benjamin Sesko, Mbeumo",2025-07-22T07:38:13.166584,2865.0,2025-07-21 09:52:49,4,,,,25.103172599511907,0.5862156021206766,178.40612639905748,12.605861675140103,7.960672608388117,,,3.262056862478227,0.46135105478103033,5.189652098423211,,
Tw0kKUS_quc,MBEUMO SIGNS FOR MAN UTD!,2025-07-18T12:40:01Z,The United Stand,UCMmVPVb0BwSIOWVeDwlPocQ,,The United Stand,2120000,11883,405649,19837,1256,PT39M36S,false,True,,2025-07-22T07:38:17.466967,2376.0,2025-07-18 12:40:01,7,,,,34.13691828662795,1.7750568038374148,178.40612639905748,12.91324599782321,7.773594467360194,,,3.559252380752399,1.020671216840214,5.189652098423211,,
AuqEZx6TmfI,Stephen Colbert Announces The Cancellation Of “The Late Show”,2025-07-18T02:04:38Z,The Late Show with Stephen Colbert,UCMtFAi84ehTSYSE9XoHefig,,The Late Show with Stephen Colbert,9990000,12161,5137008,175555,52705,PT2M27S,false,True,"The Late Show, Late Show, Stephen Colbert, Steven Colbert, Colbert, celebrity, celeb, celebrities, late night, talk show, comedian, comedy, CBS, joke, jokes, funny, funny video, funny videos, humor, hollywood, famous",2025-07-22T07:38:09.930012,147.0,2025-07-18 02:04:38,7,,,,422.41657758408024,18.769838006742866,821.4784968341419,15.451981561443198,4.997212273764115,,,6.048356511415818,2.9841574432563336,6.712322338631078,,
y0T_UP0E1QE,"$uicideboy$ Want to ""Save 100,000 Souls"" In Their Lifetime | Billboard Cover",2025-07-17T14:00:16Z,Billboard,UCsVcseUYbYjldc-XgcsiEbg,,Billboard,4050000,14026,516875,36874,2798,PT19M24S,false,True,"billboard, billboard channel, official, billboard magazine, music, official billboard channel, $uicideboy$, suicideboys, thy kindom come, Scrim, sopranos, stop staring at the shadows, I want to die in new orleans, and to those I love, thanks for sticking around, datura, $uicideboy$ speech, sucideboys concert speech, $uicideboy$ interview, suicideboys interview, ruby da cherry, scrim $suicideboys, $uicideboy$ billboard, $uicideboy$ reaction, $uicideboy$ interview 2025, $uicideboy$ 2025",2025-07-22T07:38:14.859929,1164.0,2025-07-17 14:00:16,8,,,,36.851204905176104,2.8284614287751317,288.749465278768,13.15555827946197,7.060476365999801,,,3.6336628130670303,1.3424630067586687,5.669016636760929,,
01cCYsQjiLk,Gyokeres? We need MORE PLAYERS | Mikel Arteta | Arsenal in Asia,2025-07-21T05:30:50Z,HaytersTV,UC2scTsYOgxGHx0uEsHFrqfQ,,HaytersTV,807000,15411,253593,4943,931,PT11M10S,false,True,"Football, Soccer, Hayters TV, Hayters, Press Conferences, Singapore, Arsenal, Mikel Arteta, Gyokeres, Madueke, Zubimendi, Arsenal transfers, Arsenal Singapore, Mikel Arteta press conference",2025-07-22T07:38:08.979352,670.0,2025-07-21 05:30:50,4,,,,16.455324119135682,0.3811563169164882,52.36519369281682,12.443489841959329,6.508769136971682,,,2.8596447092265187,0.3229210591268752,3.9771587299445903,,
LKeFMTcgKm8,Dustin Poirier’s ICONIC Walkout With Lil Wayne For His Last Fight #UFC318 🔥,2025-07-20T04:39:44Z,TNT Sports,UC4i_9WvfPRTuRWEaWyfKuFw,,TNT Sports,5960000,17043,445180,5664,515,PT4M4S,false,True,"Arsenal, BMF, Boxing, Bruno Fernandes, Bukayo Saka, Chelsea, Conor McGregor, Dana White, Discovery, Dustin Poirier, Erling Haaland, Eurosport, Football, Joe Joyce, Khabib Nurmagomedov, Liverpool, MMA, Manchester City, Manchester United, Max Holloway, Mohamed Salah, Moto GP, Oleksandr Usyk, Premier League, Real Madrid, Sport, TNT, TNT Football, TNT Sports, Tottenham, Tyson Fury, UCL, UEFA Champions League, UEFA Europa League, UEL, UFC, UFC318, Warner Bros.",2025-07-22T07:38:07.821016,244.0,2025-07-20 04:39:44,5,,,,26.120988088951474,0.36255354104324355,349.70369066478906,13.006236220024482,5.501258210544727,,,3.300307896366882,0.3093605429617149,5.8599416807998805,,
O88wqJAxH2s,Dustin Poirier Octagon Interview | UFC 318,2025-07-20T05:55:00Z,UFC,UCvgfXK4nTYKudb0rFR6noLA,,UFC,20900000,21344,841500,26275,2268,PT6M8S,false,True,"ufc, mma, ultimate fighting championship",2025-07-22T07:38:10.031170,368.0,2025-07-20 05:55:00,5,,,,39.425599700149924,1.3372844827586208,979.1979010494753,13.642942480966422,5.910796644040527,,,3.6994632402362497,0.8489897780406739,6.887754491123915,,
kpnoibF4eNg,Ilia Topuria Knocks Out Charles Oliveira 👊 | UFC 317,2025-06-29T05:14:05Z,UFC,UCvgfXK4nTYKudb0rFR6noLA,,UFC,20900000,21344,14542422,280565,22185,PT5M57S,false,True,"ufc, mma, ultimate fighting championship, ilia topuria knocks out charles oliveira, ilia topuria knocks out oliveira, ufc ilia topuria vs charles oliveira, charles oliveira vs ilia topuria, ilia topuria vs charles oliveira, luta ilia topuria vs charles oliveira, charles oliveira warned ilia topuria, ufc charles oliveira vs topuria, rounds da luta ilia topuria vs charles oliveira, ilia topuria vs charles oliveira full fight, charles oliveira vs ilia topuria full fight",2025-07-22T07:38:18.686619,357.0,2025-06-29 05:14:05,26,,,,681.3353635682159,14.184314092953523,979.1979010494753,16.492580659927526,5.8805329864007,,,6.525521272418478,2.7202629274382346,6.887754491123915,,
zDIaIu-Pn6g,Coldplay’s ‘kiss cam’ exposes apparent AFFAIR between mortified CEO and HR Chief,2025-07-17T18:10:24Z,New York Post,UCrvhNP_lWuPIP6QZzJmM-bw,,New York Post,2070000,28456,1856825,12749,4254,PT2M2S,false,True,"new york post, ny post, nypost, news, us news, breaking news, world news, latest news, story, stories, top stories",2025-07-22T07:38:14.152708,122.0,2025-07-17 18:10:24,8,,,,65.2524950801237,0.5975189766657295,72.74388529659825,14.434379136429422,4.812184355372417,,,4.193473125743925,0.4684517861759808,4.300598080550037,,
tS5dRgXKtUk,‘Love Island USA’: Nic & Olandria Give Relationship Update Outside The Villa,2025-07-16T20:08:05Z,Access Hollywood,UCiKGMZZmZXK-RpbKJGXgH3Q,,Access Hollywood,2210000,43819,403223,23186,3594,PT13M54S,false,True,"love island, love island usa, nic and olandira, Nic and olandria interview, love island interview, nicolandria, love island season 7, Vansteenberghe, nic vansteenberghe, olandria carthen, nic and olandria interview, love island usa nic, shop love island usa, love island usa 2025, love island usa 2024, love island usa season 7, love island usa winners, season 6 love island usa, zak srakaew love island usa, love island usa season 7 live, love island usa season 7 cast",2025-07-22T07:38:16.766161,834.0,2025-07-16 20:08:05,9,,,,9.20201282548666,0.6111504142038842,50.434742919738014,12.907247517777348,6.727431724850855,,,2.3225850366540968,0.4769484668158561,3.9403138764124,,
IEhALFHSxn0,Shane Gillis & Druski's Tush Push skit from the 2025 ESPYS,2025-07-17T00:33:13Z,ESPN,UCiWLfSweyRNmLpgEHekhoAg,,ESPN,13800000,97164,1413656,21409,1025,PT3M42S,false,True,,2025-07-22T07:38:18.548329,222.0,2025-07-17 00:33:13,8,,,,14.549174591412458,0.23088798320365567,142.02791157218724,14.161690521755336,5.407171771460119,,,2.744007556278295,0.20773584647670598,4.963039797033125,,
qdvti-Ajm-E,“It’s Not Fair” Shawn Porter Reaction To Manny Pacquiao Vs Mario Barrios Ending In A Draw,2025-07-20T05:01:25Z,ESNEWS,UCI-Oq7oFGakzSzHFlTtsUsQ,,ESNEWS,819000,141884,499519,1639,459,PT2M2S,false,True,"Pacquiao, Barrios, Pacquiao vs barrios fight, Draw",2025-07-22T07:38:08.282772,122.0,2025-07-20 05:01:25,5,,,,3.520615432324998,0.014786727185588227,5.772321050999408,13.121402916309204,4.812184355372417,,,1.508648142169562,0.014678469415820163,1.912843871741261,,
alVyFX7iQg8,Mortal Kombat 2 - Official 'Uncaged Fury' Teaser Trailer (2025) Karl Urban,2025-07-16T18:12:02Z,IGN,UCKy1dAqELo0zrOtPkf0eTMw,,IGN,19200000,172318,4005632,113486,9833,PT1M,false,True,"ign, mortal kombat 2, mk 2, mortal kombat 2 movie, mortal kombat 2 movie trailer, mortal kombat ii, mortal kombat 2 trailer, mortal kombat live action trailer, mortal kombat movie trailer, movie trailers, movie trailer, movies, new movies, new movie trailers, upcoming movies 2025, new movies 2025, 2025 new movies, 2025 trailers, new trailers, ign movie trailer, johnny cage, karl urban",2025-07-22T07:38:14.756036,60.0,2025-07-16 18:12:02,9,,,,23.245580844717324,0.715647813925417,111.4219060109797,15.203212178430084,4.110873864173311,,,3.1882343675694704,0.5397907433616493,4.72225881180647,,
Ykqhonhqios,2025 MLB All-Star Game Full Game Highlights (7/15/25) | MLB Highlights,2025-07-16T06:21:07Z,MLB,UCoLrcjPV5PbUrUyXq5mjc_A,,MLB,6500000,301796,2094712,26636,3038,PT20M58S,false,True,"mlb, baseball, sports, mlb highlights, sports highlights, baseball highlights",2025-07-22T07:38:16.919929,1258.0,2025-07-16 06:21:07,9,,,,6.9408209519012845,0.09832469615236783,21.537727471537064,14.554927109113903,7.138073034044347,,,2.0720166643602127,0.09378601535774783,3.115190681502886,,
XBGqPRqpb7s,"JD Pantoja, Dani Flow, Uzielito Mix - Nasty (Official Video)",2025-07-18T00:00:42Z,JDPantojaVEVO,UC8PbMEcwPUPXXaDp04DV-Ag,,JDPantojaVEVO,44700,30,1665464,120347,12797,PT2M39S,true,True,"JD Pantoja, Dani Flow, Uzielito Mix, Universal Music Latino MPM Latin, Latin Urban, Juan De Dios Pantoja, Nasty, nasty jd pantoja, jd pantoja nasty, juan de dios pantoja nasty, nasty letra, nueva cancion JD pantoja, JD Pantoja Kim Loaiza, ya volvi jd pantoja, sin pasaporte, sin pasaporte JD pantoja, Johann Vera, Brray, El Profe, JD Pantoja El Profe, luar la, onlyfans remix, jeepeta, la jeepeta, sigue bailandome, hasta abajo remix, aka420, jeepeta remix",2025-07-22T07:38:16.546924,159.0,2025-07-18 00:00:42,7,,,,55515.46666666667,4438.133333333333,1490.0,14.325614921684762,5.075173815233827,,,10.924434952425461,8.398214441178014,7.307202314764738,,
vz-_ZtUh8P4,Jackson Wang - Made Me a Man (Official Music Video),2025-07-18T04:00:07Z,Jackson Wang,UCJS0K01yC8BmQtSuRdqqo3w,,Jackson Wang,5330000,93,4544687,137944,11232,PT3M56S,true,True,"jackson wang, team wang, 88rising, got7, mirrors, magic man, magicman2",2025-07-22T07:38:16.402437,236.0,2025-07-18 04:00:07,7,,,,48867.602150537634,1604.0430107526881,57311.82795698925,15.329469636372727,5.4680601411351315,,,10.796890386428425,7.38090583318181,10.956279751241803,,
-Sj-FmI5JfA,Nine Inch Nails - As Alive As You Need Me To Be (Official Lyric Video),2025-07-17T16:00:01Z,Nine Inch Nails,UC4a5d57ZAWl999-YXw0C1Vg,,Nine Inch Nails,990000,116,941152,56120,4167,PT3M54S,true,False,"nine inch nails, nin, trent reznor, atticus ross, nineinchnails, tron, tron ares, torn ares, tron aires, new nin, industrial, electronic, the downward spiral, pretty hate machine, hurt nin, closer nin, jared leto, disney, evan peters, greta lee, jeff bridges, trent resnor, peel it back, nine inch nails live, nine inch nails 2025, 2025, new music 2025, nine inch nails new music, as alive as you need me to be, aaaynmtb, nine inch nails visualizer, visualizer, visualiser, lyric video",2025-07-22T07:38:13.434729,234.0,2025-07-17 16:00:01,8,,,,8113.379310344828,519.7155172413793,8534.48275862069,13.754860998336895,5.459585514144159,,,9.001392990313,6.255203860457256,9.05198719585751,,
SCkP9VVxKSE,The internet made me obsessed with protein,2025-07-18T21:32:17Z,Drew Gooden,UCTSRIY3GLFYIpkR2QwyeklA,,Drew Gooden,4590000,163,2610721,161212,13565,PT38M39S,true,True,"drew gooden, comedy, commentary, reaction, vine, drew gooden vine, road work ahead guy, parody, rant, cringe",2025-07-22T07:38:08.360787,2319.0,2025-07-18 21:32:17,7,,,,16016.693251533743,1072.2515337423313,28159.509202453988,14.775137369396798,7.749322464660356,,,9.681449218465133,6.978448136167083,10.245675892582002,,
vZ1MnVHARME,Ren - Vincent's Tale - Sunflowers (Prologue),2025-07-17T19:00:11Z,Ren,UCqq3VcwPGseErHUa0-xLInQ,,Ren,2270000,280,792269,63032,6274,PT4M5S,true,True,"ren, renmakesmusic, Ren Music, Ren New Music, Ren Hi Ren, Ren Reaction, Ren Reactions, Ren Animal Flow, Ren Sick Boi, Ren Murderer, Ren Chalk Outlines, Ren Chinchilla, Ren Jenny's Tale, Ren Violet's Tale, Ren For Joe, Ren Reaction Video, Ren Makes Music, Money Game, Ren Money Game, Sick Boi, hi ren, hi ren song, hi ren reaction, ren reaction, ren reactions, ren new music, ren UK",2025-07-22T07:38:14.653864,245.0,2025-07-17 19:00:11,8,,,,2829.532142857143,247.52142857142857,8107.142857142857,13.582657521791171,5.5053315359323625,,,7.948220009305945,5.515529073494715,9.000624126699215,,
nUg22Vnc5RQ,Inside a Remote Island Near Los Angeles 🇺🇸,2025-07-19T15:01:25Z,Peter Santenello,UC3Vuq4Q1bKFtAiKYlwRv3oA,,Peter Santenello,3940000,383,923537,28834,2892,PT48M49S,true,True,"catalina island, los angeles, peter santenello, unexpected, discovery, adventure, catalina island day trip, california, island life",2025-07-22T07:38:06.142021,2929.0,2025-07-19 15:01:25,6,,,,2411.323759791123,82.8355091383812,10287.206266318537,13.735967225582138,7.982757702011113,,,7.788345777608323,4.428856654471839,9.238753495490895,,
jE_44FlmKAA,Rhett vs. Link Boxing (Official Announcement),2025-07-21T10:01:14Z,Rhett & Link’s Wonderhole,UCbochVIwBCzJb9I2lLGXGjQ,,Rhett & Link’s Wonderhole,5400000,416,220314,18187,1159,PT5M28S,true,True,"rhett and link, rhettandlink, rhett & link, rhett&link, rhett, rett, mclaughlin, link, linc, neal, good mythical morning, goodmythicalmorning, mythical, mythicality, comedy, duo, commercial, kings, music, videos, skits, wonderhole, wonder hole, wander hole, wonderhol",2025-07-22T07:38:04.937048,328.0,2025-07-21 10:01:14,4,,,,529.6009615384615,46.50480769230769,12980.76923076923,12.302813619442073,5.796057750765372,,,6.274010253873994,3.860830920493645,9.471301285343076,,
q4IWN6OrGM8,EVOLUTION UNLEASHED: 4 Evos for FREE!,2025-07-21T11:01:24Z,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,,Clash Royale,10700000,760,673301,17069,1110,PT1M8S,true,True,"Clash Royale, Clash Royale Game, Supercell, Supercell Game, Clash Royale Supercell, Mobile Game",2025-07-22T07:38:03.962210,68.0,2025-07-21 11:01:24,4,,,,885.9223684210526,23.919736842105262,14078.947368421053,13.419949244973042,4.23410650459726,,,6.787757456969826,3.2156601337553585,9.55250689166677,,
itSzR2HNrIE,PAST LIFE: Episode 2 - THE SQUARE HOLE!,2025-07-18T22:34:32Z,Grian,UCR9Gcq0CMm6YgTzsDxAxjOQ,,Grian,8740000,805,1725850,74401,7243,PT53M43S,true,True,"Minecraft, Grian, building, grian, mincraft, tutorial, yt:quality=high, minecraft, ideas, creative, build",2025-07-22T07:38:08.510140,3223.0,2025-07-18 22:34:32,6,,,,2143.913043478261,101.42111801242235,10857.142857142857,14.361230820132048,8.07837810362652,,,7.670854291369409,4.629092921932864,9.292670571234883,,
TSi0iJYSQ24,EA SPORTS FC 26 | Official Reveal Trailer,2025-07-16T15:57:07Z,EA SPORTS FC,UCoyaxd5LQSuP4ChkxK0pnZQ,,EA SPORTS FC,5750000,855,7565744,260065,22343,PT2M25S,true,True,"yt:cc=on, EA SPORTS FC, FC 25, EA FC, EA FC release date, fc 26 release date, FC 26 trailer, FC 26 reveal, FC 26 gameplay, FC 26 ultimate team, FC 26 career mode, FC 26 clubs, FC 26 teams, FC 26 leagues, FC 26 women, FC 26 cover, FC 26 features, FC 26 ratings, FC 26 ps5, FC 26 xbox, FC 26 pc, FC 26 Nintendo switch, FC 26 news, FC 26 official, FC 26 reaction, hypermotion, FC 26 PlayStyles, FC 26 pre-order, football game, new football game, EA SPORTS football, FIFA 26",2025-07-22T07:38:16.967140,145.0,2025-07-16 15:57:07,9,,,,8848.823391812866,330.3017543859649,6725.146198830409,15.839141380197146,4.983606621708336,,,9.088152782075497,5.803029604752031,8.813757628434844,,
pzBi1nwDn8U,"Survive 100 Days Trapped In A Private Jet, Keep It",2025-07-19T16:00:01Z,MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,,MrBeast,415000000,886,85187626,2587236,34111,PT33M3S,true,True,,2025-07-22T07:38:03.885357,1983.0,2025-07-19 16:00:01,6,,,,96148.56207674944,2958.630925507901,468397.29119638825,18.260366758248967,7.592870287844818,,,11.473660196422564,7.992819852215583,13.057074262527372,,
pe_ejTiIcSs,"Lose 100 LBs, Win $250,000!",2025-06-21T16:00:01Z,MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,,MrBeast,415000000,886,174114459,5986615,99520,PT36M50S,true,True,,2025-07-22T07:38:18.737712,2210.0,2025-06-21 16:00:01,34,,,,196517.4480812641,6869.226862302483,468397.29119638825,18.97522345700459,7.701200180857446,,,12.188511589249897,8.834952406840387,13.057074262527372,,
hJnAHzo4-KI,Hoppers | Teaser Trailer | In theaters March 6,2025-07-16T16:01:15Z,Pixar,UC_IRYSp4auq7hKLvziWVH6w,,Pixar,8900000,1091,5812136,66966,6608,PT2M1S,true,True,"Pixar, Disney, Disney Pixar, Pixar Movie, Animation",2025-07-22T07:38:16.448429,121.0,2025-07-16 16:01:15,9,,,,5327.34738771769,67.43721356553621,8157.653528872594,15.575458875314663,4.804021044733257,,,8.580796410492235,4.225916734658298,9.006834425626122,,
YShVEXb7-ic,Tron: Ares | Official Trailer,2025-07-17T16:00:55Z,Disney,UC_5niPa-d35gg88HaS7RrIw,,Disney,6380000,1233,7901876,131128,11259,PT2M25S,true,True,,2025-07-22T07:38:10.692525,145.0,2025-07-17 16:00:55,8,,,,6408.658556366586,115.48012976480129,5174.371451743715,15.882610884152752,4.983606621708336,,,8.765561281158455,4.7577206984999645,8.551666393672372,,
TWIXeHGXlkk,Genshin Impact Version 5.8 Special Program #GenshinImpact #NewVersion #SpecialProgram,2025-07-18T12:00:05Z,Genshin Impact,UCiS882YPwZt1NfaM0gR0D9Q,,Genshin Impact,7940000,1536,1202527,65224,5603,PT44M46S,true,False,,2025-07-22T07:38:13.259382,2686.0,2025-07-18 12:00:05,7,,,,782.8951822916666,46.111328125,5169.270833333333,13.99993656551425,7.8961806086154915,,,6.664275315355746,3.8525134843120155,8.550680351688104,,
29lHlxxtaZg,"Nod-Krai Preview Teaser - ""Through the Silent Frostbound Night"" | Genshin Impact #NodKrai",2025-07-18T12:50:00Z,Genshin Impact,UCiS882YPwZt1NfaM0gR0D9Q,,Genshin Impact,7940000,1536,662419,41703,2839,PT1M9S,true,False,,2025-07-22T07:38:16.352481,69.0,2025-07-18 12:50:00,7,,,,431.2623697916667,28.998697916666668,5169.270833333333,13.403655074834095,4.248495242049359,,,6.069032741370052,3.40115397794245,8.550680351688104,,
A8R6DMlDtxk,After The Hunt | Official Trailer,2025-07-16T13:06:16Z,Amazon MGM Studios,UCf5CjDJvsFvtVIhkfmKAwAA,,Amazon MGM Studios,1550000,1854,8326588,14989,787,PT2M54S,true,True,"MGM, MGM Studios, Metro-Goldwyn- Mayer, Metro Pictures Corporations, Goldwyn Pictures, Louis B. Mayer Pictures, MGM Pictures, United Artists, Metro MGM/UA, Amazon MGM, Amazon MGM Studios, Amazon, After The Hunt Official Trailer, After The Hunt Trailer, After The Hunt, Trailer, Official Trailer, Julia Roberts, Andrew Garfield, Ayo Edebiri, New Movies 2025",2025-07-22T07:38:18.362554,174.0,2025-07-16 13:06:16,9,,,,4491.147788565264,8.509169363538296,836.0302049622438,15.934964446488125,5.1647859739235145,,,8.410086215710107,2.2522565292661154,6.7298601570094885,,
hoHrVyhRlQs,How to (efficiently) level in Edge of Fate.,2025-07-18T13:01:20Z,Datto,UCkmAjbIecTIjTQctolYeuDw,,Datto,1210000,2324,268863,8835,808,PT15M21S,true,True,"datto, destiny gameplay, destiny 2, destiny 2 gameplay, datto does destiny, destiny, destiny new gameplay, guide, edge of fate, leveling, how to",2025-07-22T07:38:13.306214,921.0,2025-07-18 13:01:20,7,,,,115.68975903614458,4.1493115318416525,520.6540447504303,12.501960954529054,6.826545223556594,,,4.759518780824407,1.6388630226017145,6.257004618646844,,
IcwHopeT5gY,TXT (투모로우바이투게더) 'Beautiful Strangers' Official MV,2025-07-21T08:58:07Z,HYBE LABELS,UC3IZKseVpdzPSBaWxBxundA,,HYBE LABELS,78000000,2662,2970322,302743,41580,PT3M19S,true,True,"HYBE, HYBE LABELS, 하이브, 하이브레이블즈",2025-07-22T07:38:05.413754,199.0,2025-07-21 08:58:07,4,,,,1115.823441021788,129.34748309541698,29301.27723516153,14.904181259074326,5.298317366548036,,,7.018243721241439,4.870203831373891,10.285420513321583,,
43R9l7EkJwE,Predator: Badlands | Official Trailer,2025-07-21T16:00:06Z,20th Century Studios,UC2-BeLxzUBSs0uSrmzWhJuQ,,20th Century Studios,4960000,2897,7637267,140797,13201,PT2M,true,True,Trailer,2025-07-22T07:38:03.661855,120.0,2025-07-21 16:00:06,4,,,,2636.2675181221953,53.15774939592682,1712.115982050397,15.848550505568536,4.795790545596741,,,7.877498629111549,3.991901073012511,7.4460692030084035,,
Ug_pv5-r1js,“What It Sounds Like” Song Clip | KPop Demon Hunters | Netflix Family,2025-07-10T13:00:05Z,Netflix Family,UCpInjhuJ1WUekcFeXPPyGGg,,Netflix Family,7510000,3139,18949729,152800,0,PT5M46S,true,True,"KPop Demon Hunters, KPop Demon Hunters clips, KPop Demon Hunters film, KPop Demon Hunters movie, KPop Demon Hunters music, KPop Demon Hunters netflix, KPop Demon Hunters songs, KPop Demon Hunters soundtrack, KPop Demon Hunters twice, KPop movie twice, Netflix, Netflix 2025, Netflix Original Series, Netflix YA, Netflix kids, films now on Netflix 2025, huntrix, kpop movie netflix, new on Netflix, what it sounds like song clip",2025-07-22T07:38:10.821772,346.0,2025-07-10 13:00:05,15,,,,6036.868110863332,48.67792290538388,2392.481682064352,16.757300241370096,5.849324779946859,,,8.705806266845597,3.9055606272782337,7.780504355602673,,
pm4AUSYm1Tg,John Cena Refuses to Sign; Cody Rhodes Makes Sure the Contract Gets Signed | WWE SmackDown 7/18/25,2025-07-19T02:13:45Z,WWE on USA,UCSy3TvvwAV12MD0rLsHyClQ,2021-03-10 21:24:50.568451,WWE on USA,786000,3526,634997,14090,1941,PT11M13S,true,True,"WWE, WWE Smackdown, WWE Smackdown Highlights, WWE Smackdown Highlights Today, WWE Smackdown Highlights This Week, WWE Smackdown Full Show, WWE Smackdown Full Match, Cody Rhodes, John Cena, SummerSlam, John Cena Refuses to Sign, Cody Rhodes Makes Sure the Contract Gets Signed, WWE Highlight, John Cena Highlight, Cody Rhodes Highlight, Contract Signing, Contract Signed, WWE Contract, John Cena Contract, Cody Rhodes Contract",2025-07-22T07:38:10.175782,673.0,2025-07-19 02:13:45,6,1598.0,491.8648310387985,2.2065081351689613,180.08990357345434,4.546511627906977,222.91548496880318,13.36137712826357,6.513230110912307,6.200234960057582,2.2065081351689613,5.198993612774531,1.7131691946348335,5.411268681413357,3.780121764882618,4.868678150566807
iTO5pY52N_s,"Solo Sikoa, Jacob Fatu Involve the Authorities | WWE SmackDown Highlights 7/18/25 | WWE on USA",2025-07-19T01:16:38Z,WWE on USA,UCSy3TvvwAV12MD0rLsHyClQ,2021-03-10 21:24:50.568451,WWE on USA,786000,3526,601413,12158,1407,PT9M55S,true,True,"WWE, WWE Smackdown, WWE Smackdown Highlights, WWE Smackdown Highlights Today, WWE Smackdown Highlights This Week, WWE Smackdown Full Show, WWE Smackdown Full Match, Solo Sikoa, Jacob Fatu, Jimmy Uso, Jacob Fatu Involve the Authorities, WWE Highlight, Authorities, Call It In, Solo Sikoa WWE, WWE Jacob Fatu, Jimmy Uso Highlight, WWE Jimmy Uso, WWE Winner, WWE Loser, WWE Champion, WWE Match, Solo Sikoa Highlight",2025-07-22T07:38:10.351330,595.0,2025-07-19 01:16:38,6,1598.0,491.8648310387985,2.2065081351689613,170.56522972206466,3.8471355643789,222.91548496880318,13.307038828281243,6.39024066706535,6.200234960057582,2.2065081351689613,5.144963542525554,1.5783879251906898,5.411268681413357,3.482725797385715,4.868678150566807
j75rRNnUG20,"""LOOKED DISINTERESTED!"" Simon Jordan & Duke McKenzie SLAM Daniel Dubois party antics before Usyk KO",2025-07-21T11:05:33Z,talkSPORT Boxing,UCVIoIHQIuIL5_ec2W3C9BAw,2021-09-27 15:12:41.233145,talkSPORT Boxing,245000,4165,134168,1303,1048,PT11M9S,true,True,"Boxing, Boxing 2024, Boxing 2024 latest fight, Boxing news, Simon Jordan, boxing 2025, boxing 2025 latest fight, boxing highlights, boxing latest, talk boxing, talkSPORT Live, talkSPORT boxing, talkboxing, talksport, talksport Simon Jordan, talksport live youtube, Jake Paul, Anthony Joshua, Anthony Joshua vs Jake Paul, Oleksandr Usyk, Usyk vs Jake Paul, Usyk, Usyk stops Dubois, Usyk knocks out Dubois, Oleksandr Usyk KO, AJ, Usyk vs Dubois 2, #usyk, #oleksandrusyk, Duke McKenzie",2025-07-22T07:38:18.812660,669.0,2025-07-21 11:05:33,4,1397.0,175.37580529706514,2.981388690050107,32.213205282112845,0.5644657863145258,58.8235294117647,11.806855478325767,6.507277712385012,5.172616975985745,2.981388690050107,3.5029475463023254,0.4475444151209927,4.091399051992344,1.3343038575368178,8.888678521158694
